category,object_type,object_id,object_name,field,current_value,unit_or_normalization,xml_or_runtime_source,target_leg,structural_group,spans_hip,spans_knee,hip_contractile_action,knee_contractile_action,hip_moment_arm_max_abs_m,knee_moment_arm_max_abs_m,taxonomy_family,taxonomy_class,interpretation,notes
MUSCLE_ACTUATOR,actuator,72,semiten_l,force,"{""gainprm_2"":579.776,""biasprm_2"":579.776}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=semiten_l_tendon
MUSCLE_ACTUATOR,actuator,72,semiten_l,fpmax,"{""gainprm_7"":1.94751,""biasprm_7"":1.94751}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,72,semiten_l,range,"[0.389685,1.68623]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,72,semiten_l,actuator_lengthrange,"[0.322408,0.572642]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,72,semiten_l,lmin_lmax_vmax_fvmax,"{""lmin"":0.0312812,""lmax"":3.5,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,72,semiten_l,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,72,semiten_l,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,72,semiten_l,tendon_transmission,"{""tendon_id"":72,""tendon_name"":""semiten_l_tendon""}",named structural mapping,mjModel.actuator_trnid,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,73,soleus_l,force,"{""gainprm_2"":5284.56,""biasprm_2"":5284.56}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=soleus_l_tendon
MUSCLE_ACTUATOR,actuator,73,soleus_l,fpmax,"{""gainprm_7"":1.35441,""biasprm_7"":1.35441}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,73,soleus_l,range,"[0.360484,1.51929]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,73,soleus_l,actuator_lengthrange,"[0.292617,0.343605]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,73,soleus_l,lmin_lmax_vmax_fvmax,"{""lmin"":0.130611,""lmax"":3.5,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,73,soleus_l,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,73,soleus_l,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,73,soleus_l,tendon_transmission,"{""tendon_id"":73,""tendon_name"":""soleus_l_tendon""}",named structural mapping,mjModel.actuator_trnid,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,74,tfl_l,force,"{""gainprm_2"":262.053,""biasprm_2"":262.053}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=tfl_l_tendon
MUSCLE_ACTUATOR,actuator,74,tfl_l,fpmax,"{""gainprm_7"":1.13577,""biasprm_7"":1.13577}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,74,tfl_l,range,"[0.1,1.46235]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,74,tfl_l,actuator_lengthrange,"[0.373121,0.588421]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,74,tfl_l,lmin_lmax_vmax_fvmax,"{""lmin"":0.1,""lmax"":3.49308,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,74,tfl_l,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,74,tfl_l,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,74,tfl_l,tendon_transmission,"{""tendon_id"":74,""tendon_name"":""tfl_l_tendon""}",named structural mapping,mjModel.actuator_trnid,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,75,tibant_l,force,"{""gainprm_2"":1143.45,""biasprm_2"":1143.45}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=tibant_l_tendon
MUSCLE_ACTUATOR,actuator,75,tibant_l,fpmax,"{""gainprm_7"":1.36022,""biasprm_7"":1.36022}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,75,tibant_l,range,"[0.601012,1.38869]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,75,tibant_l,actuator_lengthrange,"[0.28151,0.335308]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,75,tibant_l,lmin_lmax_vmax_fvmax,"{""lmin"":0.235755,""lmax"":3.05219,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,75,tibant_l,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,75,tibant_l,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,75,tibant_l,tendon_transmission,"{""tendon_id"":75,""tendon_name"":""tibant_l_tendon""}",named structural mapping,mjModel.actuator_trnid,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,76,tibpost_l,force,"{""gainprm_2"":1429.97,""biasprm_2"":1429.97}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=tibpost_l_tendon
MUSCLE_ACTUATOR,actuator,76,tibpost_l,fpmax,"{""gainprm_7"":1.76838,""biasprm_7"":1.76838}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,76,tibpost_l,range,"[0.627194,1.23083]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,76,tibpost_l,actuator_lengthrange,"[0.304488,0.327305]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,76,tibpost_l,lmin_lmax_vmax_fvmax,"{""lmin"":0.35657,""lmax"":3.14947,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,76,tibpost_l,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,76,tibpost_l,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,76,tibpost_l,tendon_transmission,"{""tendon_id"":76,""tendon_name"":""tibpost_l_tendon""}",named structural mapping,mjModel.actuator_trnid,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,77,vasint_l,force,"{""gainprm_2"":1759.59,""biasprm_2"":1759.59}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=vasint_l_tendon
MUSCLE_ACTUATOR,actuator,77,vasint_l,fpmax,"{""gainprm_7"":1.60134,""biasprm_7"":1.60134}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,77,vasint_l,range,"[0.804197,1.8]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,77,vasint_l,actuator_lengthrange,"[0.282067,0.454352]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,77,vasint_l,lmin_lmax_vmax_fvmax,"{""lmin"":0.403463,""lmax"":3.5,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,77,vasint_l,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,77,vasint_l,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,77,vasint_l,tendon_transmission,"{""tendon_id"":77,""tendon_name"":""vasint_l_tendon""}",named structural mapping,mjModel.actuator_trnid,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,78,vaslat_l,force,"{""gainprm_2"":5322.59,""biasprm_2"":5322.59}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=vaslat_l_tendon
MUSCLE_ACTUATOR,actuator,78,vaslat_l,fpmax,"{""gainprm_7"":1.80773,""biasprm_7"":1.80773}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,78,vaslat_l,range,"[0.754438,1.8]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,78,vaslat_l,actuator_lengthrange,"[0.295592,0.476057]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,78,vaslat_l,lmin_lmax_vmax_fvmax,"{""lmin"":0.340667,""lmax"":3.5,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,78,vaslat_l,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,78,vaslat_l,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,78,vaslat_l,tendon_transmission,"{""tendon_id"":78,""tendon_name"":""vaslat_l_tendon""}",named structural mapping,mjModel.actuator_trnid,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
MUSCLE_ACTUATOR,actuator,79,vasmed_l,force,"{""gainprm_2"":2422.17,""biasprm_2"":2422.17}",N peak active force F0; also scales passive bias,XML general gainprm/biasprm index 2; muscle shortcut attribute force,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_FORCE_CAPACITY_SCALE,A,actual MuJoCo muscle force capacity field,transmission=vasmed_l_tendon
MUSCLE_ACTUATOR,actuator,79,vasmed_l,fpmax,"{""gainprm_7"":1.4918,""biasprm_7"":1.4918}",passive force at lmax relative to F0,XML general gainprm/biasprm index 7; muscle shortcut attribute fpmax,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_PASSIVE_FP_MAX_SCALE,A,passive FLV magnitude parameter,
MUSCLE_ACTUATOR,actuator,79,vasmed_l,range,"[1.14989,1.61299]",scaled muscle length in units of L0,gainprm/biasprm indices 0:2; XML muscle range,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_OPERATING_RANGE,D,normalized muscle operating range used to infer L0/LT,
MUSCLE_ACTUATOR,actuator,79,vasmed_l,actuator_lengthrange,"[0.311214,0.356041]",m of tendon transmission length,compiled mjModel.actuator_lengthrange,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,ACTUATOR_LENGTH_RANGE,E,transmission length range; not physiological normalized fiber length,
MUSCLE_ACTUATOR,actuator,79,vasmed_l,lmin_lmax_vmax_fvmax,"{""lmin"":0.412194,""lmax"":3.49301,""vmax"":10.0,""fvmax"":1.4}",MuJoCo normalized FLV parameters,"gainprm/biasprm indices 4,5,6,8",False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_FLV_SHAPE_OTHER,D,active/passive FLV shape context,
MUSCLE_ACTUATOR,actuator,79,vasmed_l,activation_time_constants,"[0.01,0.04,0.0]","s, s, smoothing control unit",mjModel.actuator_dynprm; XML timeconst/tausmooth,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,MUSCLE_ACTIVATION_TIME_CONSTANTS,B,activation and deactivation dynamics,
MUSCLE_ACTUATOR,actuator,79,vasmed_l,control_range,"[0.0,1.0]","dimensionless neural control [0,1]",mjModel.actuator_ctrlrange,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,LOW_BACKGROUND_ACTIVATION_STATE,B,"state/episode condition, not structural identity",
MUSCLE_ACTUATOR,actuator,79,vasmed_l,tendon_transmission,"{""tendon_id"":79,""tendon_name"":""vasmed_l_tendon""}",named structural mapping,mjModel.actuator_trnid,False,OUTSIDE_TARGET_COORDINATES,False,False,NONE,NONE,0.0,0.0,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,frozen muscle-tendon geometry mapping,
TENDON_GEOMETRY,tendon,0,addbrev_r_tendon,path_and_wraps,"[{""type"":""SITE"",""object_id"":4,""object_name"":""addbrev_r-P1"",""parameter"":0.0},{""type"":""CYLINDER"",""object_id"":32,""object_name"":""AB_at_femshaft_r_wrap"",""parameter"":126.0},{""type"":""SITE"",""object_id"":81,""object_name"":""addbrev_r-P2"",""parameter"":0.0}]",ordered site/wrap topology,mjModel tendon_adr/tendon_num/wrap_*,True,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,attachment and wrap geometry,
TENDON_GEOMETRY,tendon,0,addbrev_r_tendon,spring_reference_length,"[0.0354503,0.0354503]",m,mjModel.tendon_lengthspring; XML springlength,True,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,reference for tendon spring; stiffness is zero in frozen model,
TENDON_GEOMETRY,tendon,0,addbrev_r_tendon,stiffness_and_damping,"{""stiffness"":0.0,""damping"":0.0}",MuJoCo tendon stiffness/damping units,mjModel.tendon_stiffness/tendon_damping,True,,,,,,,,TENDON_ELASTICITY,D,both zero: frozen model uses inelastic muscle-tendon semantics,
TENDON_GEOMETRY,tendon,1,addlong_r_tendon,path_and_wraps,"[{""type"":""SITE"",""object_id"":5,""object_name"":""addlong_r-P1"",""parameter"":0.0},{""type"":""CYLINDER"",""object_id"":33,""object_name"":""AL_at_femshaft_r_wrap"",""parameter"":127.0},{""type"":""SITE"",""object_id"":82,""object_name"":""addlong_r-P2"",""parameter"":0.0}]",ordered site/wrap topology,mjModel tendon_adr/tendon_num/wrap_*,True,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,attachment and wrap geometry,
