pair_id,selection_hash,coordinate,trust_level,trust_step,location_class,trajectory_i,trajectory_j,alpha_i_hip,alpha_i_knee,alpha_i_phase,alpha_j_hip,alpha_j_knee,alpha_j_phase,delta_alpha_hip,delta_alpha_knee,delta_alpha_phase,alpha_distance_formal_grid_steps,alpha_distance_definition,canonical_orientation,reverse_pair_error_is_symmetric,inside_existing_generator_bounds,geometrically_admissible_pair,search_range_expanded,truth_used_for_pair_enumeration,final_truth_landscape_used_for_pair_enumeration,within_stratum_hash_rank,predicted_delta_J,truth_delta_J,e_delta_J,outcome_status,used_for_model_fitting,used_for_adaptation_update,heldout_final_test,used_by_P2_V1,formal_P2_V2_guard_input,threshold_frozen,plan_must_be_hashed_before_outcome_evaluation
dlv_pair_0058d34a5234d8ce9c5b19dc,0058d34a5234d8ce9c5b19dc0c66f4d6489ce5c7d57fe669bb42c0f61fd1b18d,phase,HALF,0.005,LOWER_EDGE,asym_h-0.500_k+1.000_p-0.03000,asym_h-0.500_k+1.000_p-0.02500,-0.5,1,-0.03,-0.5,1,-0.025,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,1,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_008ed35f3af57913f92332eb,008ed35f3af57913f92332eb0ec12667332567aab5744e012c1b08e04a318396,phase,HALF,0.005,LOWER_EDGE,asym_h+0.500_k-1.750_p-0.03000,asym_h+0.500_k-1.750_p-0.02500,0.5,-1.75,-0.03,0.5,-1.75,-0.025,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,2,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00ae1ef437722134cf17e2fb,00ae1ef437722134cf17e2fbaeae3ee6189973ac890070bf20d498bdc1399467,phase,HALF,0.005,LOWER_EDGE,asym_h+0.000_k-0.750_p-0.03000,asym_h+0.000_k-0.750_p-0.02500,0,-0.75,-0.03,0,-0.75,-0.025,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,3,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00ea1d22ad062b859e5c00bd,00ea1d22ad062b859e5c00bd778307d7de7e746f200c098786d28f82ec6c805b,phase,HALF,0.005,LOWER_EDGE,asym_h-1.500_k+1.500_p-0.03000,asym_h-1.500_k+1.500_p-0.02500,-1.5,1.5,-0.03,-1.5,1.5,-0.025,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,4,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00f88bebc2053318cf526229,00f88bebc2053318cf526229ac336e36fa17e8e0ef04309937127e06ae2008f5,phase,HALF,0.005,LOWER_EDGE,asym_h-3.500_k-3.500_p-0.03000,asym_h-3.500_k-3.500_p-0.02500,-3.5,-3.5,-0.03,-3.5,-3.5,-0.025,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,5,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0195d567153a58498cfd9d3b,0195d567153a58498cfd9d3b14c9369ec5101159d5309d9147a006ca56299237,phase,HALF,0.005,LOWER_EDGE,asym_h+2.000_k+1.500_p-0.03000,asym_h+2.000_k+1.500_p-0.02500,2,1.5,-0.03,2,1.5,-0.025,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,6,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_021d551ebbf65f18ad71b34e,021d551ebbf65f18ad71b34ea22433799cafdf7e8929ce052f37d58a264fa9c5,phase,HALF,0.005,LOWER_EDGE,asym_h+2.000_k-1.500_p-0.03000,asym_h+2.000_k-1.500_p-0.02500,2,-1.5,-0.03,2,-1.5,-0.025,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,7,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_02878375ae76fec4bd5d77ec,02878375ae76fec4bd5d77ecdf31a5e70842ae4077bd197a3aa052a3daeced0e,phase,HALF,0.005,LOWER_EDGE,asym_h-3.500_k+0.000_p-0.03000,asym_h-3.500_k+0.000_p-0.02500,-3.5,0,-0.03,-3.5,0,-0.025,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,8,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0390d1c13a7c6b84e153b842,0390d1c13a7c6b84e153b8427f1797dfd3d9bd38a34ab3e4299be3d092ce3736,phase,HALF,0.005,LOWER_EDGE,asym_h+0.750_k-1.250_p-0.03000,asym_h+0.750_k-1.250_p-0.02500,0.75,-1.25,-0.03,0.75,-1.25,-0.025,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,9,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_03c5e2c5cd597075c7489ecd,03c5e2c5cd597075c7489ecdc67cb81c9971825d3850ab11d4c9bea7205a5228,phase,HALF,0.005,LOWER_EDGE,asym_h-5.000_k+0.750_p-0.03000,asym_h-5.000_k+0.750_p-0.02500,-5,0.75,-0.03,-5,0.75,-0.025,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,10,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_041f73b45a78754f16a90d48,041f73b45a78754f16a90d48b2c4f04b919992c231d74aeb04028eb1b7b91ca6,phase,HALF,0.005,LOWER_EDGE,asym_h+0.000_k+2.000_p-0.03000,asym_h+0.000_k+2.000_p-0.02500,0,2,-0.03,0,2,-0.025,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,11,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_05168113d7bbf2c17d69f1bc,05168113d7bbf2c17d69f1bcc8d1617995b118689652fa787cb8a774bd69cb15,phase,HALF,0.005,LOWER_EDGE,asym_h-4.000_k+1.500_p-0.03000,asym_h-4.000_k+1.500_p-0.02500,-4,1.5,-0.03,-4,1.5,-0.025,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,12,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_002b0dc9208b0cd157e0cad9,002b0dc9208b0cd157e0cad98c04bb8a485d3b50ebc8b9b015f0f29d96cbd2d9,phase,HALF,0.005,UPPER_EDGE,asym_h+1.250_k-2.750_p+0.02500,asym_h+1.250_k-2.750_p+0.03000,1.25,-2.75,0.025,1.25,-2.75,0.03,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,1,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00afa297631eef98446728fe,00afa297631eef98446728fe0ba77d1e9cde763272f8ea42e7bdbbb565cd7aae,phase,HALF,0.005,UPPER_EDGE,asym_h-4.000_k-5.000_p+0.02500,asym_h-4.000_k-5.000_p+0.03000,-4,-5,0.025,-4,-5,0.03,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,2,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_015fe86d5b28d9d9542e1235,015fe86d5b28d9d9542e1235d0881b407c30cb5b8d9f8db0be9dcf397a6ffd61,phase,HALF,0.005,UPPER_EDGE,asym_h+1.750_k-1.000_p+0.02500,asym_h+1.750_k-1.000_p+0.03000,1.75,-1,0.025,1.75,-1,0.03,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,3,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_01c00dc29d51c377b81d7069,01c00dc29d51c377b81d70691779ceb21f031827847cbf1b39b756d38980243b,phase,HALF,0.005,UPPER_EDGE,asym_h-0.500_k+2.000_p+0.02500,asym_h-0.500_k+2.000_p+0.03000,-0.5,2,0.025,-0.5,2,0.03,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,4,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_01f99930caf056366c9ff116,01f99930caf056366c9ff1165b0069c0385238d63c297e6cb542e426a1209432,phase,HALF,0.005,UPPER_EDGE,asym_h-3.750_k-3.750_p+0.02500,asym_h-3.750_k-3.750_p+0.03000,-3.75,-3.75,0.025,-3.75,-3.75,0.03,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,5,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0293046b00a6a160c24006b9,0293046b00a6a160c24006b960e3f7ccfd987adc9acb60243d581f6b38c88951,phase,HALF,0.005,UPPER_EDGE,asym_h-3.500_k+0.750_p+0.02500,asym_h-3.500_k+0.750_p+0.03000,-3.5,0.75,0.025,-3.5,0.75,0.03,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,6,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_029b4548de930154e2dcf4cb,029b4548de930154e2dcf4cbf3f588f187db2c5cc80e6baaa4ca2befbe55b36f,phase,HALF,0.005,UPPER_EDGE,asym_h-3.750_k-4.750_p+0.02500,asym_h-3.750_k-4.750_p+0.03000,-3.75,-4.75,0.025,-3.75,-4.75,0.03,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,7,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_037714fc6a79036ab5e8c762,037714fc6a79036ab5e8c7622790b11b10528dcfe02cf34487b30bf4e71e4904,phase,HALF,0.005,UPPER_EDGE,asym_h-1.500_k-2.250_p+0.02500,asym_h-1.500_k-2.250_p+0.03000,-1.5,-2.25,0.025,-1.5,-2.25,0.03,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,8,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_03a17458af96f1b40f1fbf7d,03a17458af96f1b40f1fbf7d036463f3e38bd6715a50838d73c47f1d3ec3d24a,phase,HALF,0.005,UPPER_EDGE,asym_h-5.000_k-1.250_p+0.02500,asym_h-5.000_k-1.250_p+0.03000,-5,-1.25,0.025,-5,-1.25,0.03,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,9,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_03b8412d652b1222fe708722,03b8412d652b1222fe708722a95d826cfdf61ab75d182d33120ebab4b267a7c6,phase,HALF,0.005,UPPER_EDGE,asym_h-2.750_k-1.500_p+0.02500,asym_h-2.750_k-1.500_p+0.03000,-2.75,-1.5,0.025,-2.75,-1.5,0.03,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,10,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0428b8597118d4136a289e94,0428b8597118d4136a289e94961ac09c280a41d8138b742b29eb59040aa8767a,phase,HALF,0.005,UPPER_EDGE,asym_h+0.250_k+1.000_p+0.02500,asym_h+0.250_k+1.000_p+0.03000,0.25,1,0.025,0.25,1,0.03,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,11,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_042aa2cec1e54ed45bc7bd7a,042aa2cec1e54ed45bc7bd7afec72b2e8d7711cc555ba1fca7ec29c4d20ee315,phase,HALF,0.005,UPPER_EDGE,asym_h-1.000_k-0.750_p+0.02500,asym_h-1.000_k-0.750_p+0.03000,-1,-0.75,0.025,-1,-0.75,0.03,0,0,0.005,2,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,12,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0008703ccf4ffc243694551c,0008703ccf4ffc243694551cca3d9d8d584eacf302dfa51ccdfa9609ebd09708,phase,INITIAL,0.01,INTERIOR,asym_h+1.750_k-5.000_p+0.01250,asym_h+1.750_k-5.000_p+0.02250,1.75,-5,0.0125,1.75,-5,0.0225,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,1,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_000abb7076d134c593a25003,000abb7076d134c593a25003e61759664132641eaeb9ae36cd26e11b3d490f6c,phase,INITIAL,0.01,INTERIOR,asym_h-2.250_k+1.500_p+0.00750,asym_h-2.250_k+1.500_p+0.01750,-2.25,1.5,0.0075,-2.25,1.5,0.0175,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,2,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_000c11f9caa2db09611f8919,000c11f9caa2db09611f8919ef89020a1df5632d088000f91279bcf146351ce6,phase,INITIAL,0.01,INTERIOR,asym_h-3.250_k-0.500_p-0.01750,asym_h-3.250_k-0.500_p-0.00750,-3.25,-0.5,-0.0175,-3.25,-0.5,-0.0075,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,3,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0019d510f5ef8ed9c695e0e6,0019d510f5ef8ed9c695e0e692b8f8bcedcc6bef1bde64f08ac00eaacaf9daa3,phase,INITIAL,0.01,INTERIOR,asym_h-3.250_k-3.000_p-0.01500,asym_h-3.250_k-3.000_p-0.00500,-3.25,-3,-0.015,-3.25,-3,-0.005,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,4,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_002a9caef29265e7e0ccf02e,002a9caef29265e7e0ccf02ed192deebaecab91d1e7561087b8aa5d4ccd6a181,phase,INITIAL,0.01,INTERIOR,asym_h-4.250_k+0.250_p+0.01500,asym_h-4.250_k+0.250_p+0.02500,-4.25,0.25,0.015,-4.25,0.25,0.025,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,5,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_002a9ce146a69f3065f09f82,002a9ce146a69f3065f09f82901f0cd05af6b35a304d83ed7169d536a69b614a,phase,INITIAL,0.01,INTERIOR,asym_h+0.250_k+1.250_p-0.00500,asym_h+0.250_k+1.250_p+0.00500,0.25,1.25,-0.005,0.25,1.25,0.005,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,6,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_002d543b3deeb2235ef4345e,002d543b3deeb2235ef4345e62e147c6fd93b1b6c9be9eaedc3c5e06fa428a8a,phase,INITIAL,0.01,INTERIOR,asym_h-0.500_k-1.250_p-0.01500,asym_h-0.500_k-1.250_p-0.00500,-0.5,-1.25,-0.015,-0.5,-1.25,-0.005,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,7,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0036a6551691e87364896f7c,0036a6551691e87364896f7c12a25e988282b8c0080032b472b97318262e9c4b,phase,INITIAL,0.01,INTERIOR,asym_h-2.750_k-0.250_p-0.02250,asym_h-2.750_k-0.250_p-0.01250,-2.75,-0.25,-0.0225,-2.75,-0.25,-0.0125,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,8,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00398905c4b193766df5b0f4,00398905c4b193766df5b0f4d33c50528208cb225e969ab16c215683a67a4fde,phase,INITIAL,0.01,INTERIOR,asym_h+1.750_k-0.500_p-0.02500,asym_h+1.750_k-0.500_p-0.01500,1.75,-0.5,-0.025,1.75,-0.5,-0.015,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,9,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_003994e7a4e6b16e3b1f080b,003994e7a4e6b16e3b1f080bb6a8afb0453fd0e155fb9f76036d1623ccc65d97,phase,INITIAL,0.01,INTERIOR,asym_h+1.500_k-2.500_p-0.01500,asym_h+1.500_k-2.500_p-0.00500,1.5,-2.5,-0.015,1.5,-2.5,-0.005,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,10,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_003b3c141073787f4eeca179,003b3c141073787f4eeca1798008da1244d4ef2eda5beaf7ca96c8e26ab5e635,phase,INITIAL,0.01,INTERIOR,asym_h-2.000_k-4.500_p-0.01750,asym_h-2.000_k-4.500_p-0.00750,-2,-4.5,-0.0175,-2,-4.5,-0.0075,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,11,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_003f4bda7d576170800b5f5b,003f4bda7d576170800b5f5be8657cf843cad001c863ceb6d3ad33d150029037,phase,INITIAL,0.01,INTERIOR,asym_h-2.250_k-2.000_p-0.02000,asym_h-2.250_k-2.000_p-0.01000,-2.25,-2,-0.02,-2.25,-2,-0.01,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,12,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00320f58e51f553f9f3e1558,00320f58e51f553f9f3e1558a8e1413325fdbe34c913b12806d1649103b28969,phase,INITIAL,0.01,LOWER_EDGE,asym_h+1.500_k-0.750_p-0.03000,asym_h+1.500_k-0.750_p-0.02000,1.5,-0.75,-0.03,1.5,-0.75,-0.02,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,1,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00496f527677ac7dd3bdb304,00496f527677ac7dd3bdb304460437cf912a355341bb06828bced361d832aa7a,phase,INITIAL,0.01,LOWER_EDGE,asym_h-4.250_k-1.500_p-0.03000,asym_h-4.250_k-1.500_p-0.02000,-4.25,-1.5,-0.03,-4.25,-1.5,-0.02,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,2,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_0092d1af5038ce4ca48da873,0092d1af5038ce4ca48da873966d78ce569f6283b2aa26a1d24dd4dcea81ab74,phase,INITIAL,0.01,LOWER_EDGE,asym_h+0.750_k+0.750_p-0.03000,asym_h+0.750_k+0.750_p-0.02000,0.75,0.75,-0.03,0.75,0.75,-0.02,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,3,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00c0332ff216cd124a9c3c41,00c0332ff216cd124a9c3c4178f0531d3e7fde899ea183cbdd701e12d40f7b22,phase,INITIAL,0.01,LOWER_EDGE,asym_h+1.750_k-0.500_p-0.03000,asym_h+1.750_k-0.500_p-0.02000,1.75,-0.5,-0.03,1.75,-0.5,-0.02,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,4,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_00fd8e489a0fa2664d22ea1f,00fd8e489a0fa2664d22ea1f12921be2c1101659d03e440a953559f0b82c92a0,phase,INITIAL,0.01,LOWER_EDGE,asym_h-2.750_k+0.250_p-0.03000,asym_h-2.750_k+0.250_p-0.02000,-2.75,0.25,-0.03,-2.75,0.25,-0.02,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,5,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_014507ad7f59f9e5a195cccc,014507ad7f59f9e5a195ccccd1fa41336c0214dd4dec0ed70c084f975d1bbbb4,phase,INITIAL,0.01,LOWER_EDGE,asym_h-3.500_k-4.250_p-0.03000,asym_h-3.500_k-4.250_p-0.02000,-3.5,-4.25,-0.03,-3.5,-4.25,-0.02,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,6,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_015a4f2993ed918b187f4347,015a4f2993ed918b187f4347db8140eef3021cb88d7f8d30b3dd5a984842ae7b,phase,INITIAL,0.01,LOWER_EDGE,asym_h-4.500_k-2.500_p-0.03000,asym_h-4.500_k-2.500_p-0.02000,-4.5,-2.5,-0.03,-4.5,-2.5,-0.02,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,7,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
dlv_pair_019801c8da24f3d032872e9a,019801c8da24f3d032872e9a98aea369883edd48033ca3603a55064d21e7884b,phase,INITIAL,0.01,LOWER_EDGE,asym_h+0.250_k+1.000_p-0.03000,asym_h+0.250_k+1.000_p-0.02000,0.25,1,-0.03,0.25,1,-0.02,0,0,0.01,4,NORMALIZED_FORMAL_GENERATOR_GRID_NOT_PHYSICAL_DISTANCE,LOWER_COORDINATE_TO_HIGHER_COORDINATE,True,True,True,False,False,False,8,,,,PENDING_INDEPENDENT_EVALUATION_AFTER_PLAN_FREEZE,False,False,False,False,False,False,True
