pair_id,case_id,subject_id,scenario_name,iteration,current_trajectory_id,candidate_trajectory_id,current_alpha_hip,current_alpha_knee,current_alpha_phase,candidate_alpha_hip,candidate_alpha_knee,candidate_alpha_phase,delta_alpha_hip,delta_alpha_knee,delta_alpha_phase,changed_coordinate,signed_coordinate_direction,alpha_distance_formal_grid_steps,alpha_distance_definition,physical_distance_used,inside_existing_generator_bounds,formal_lattice_current_member,formal_lattice_candidate_member,geometrically_admissible_pair,predicted_delta_J,truth_delta_J_posthoc,e_delta_J,model_supported,current_G0_would_exploit,true_improvement_posthoc,local_pair_role,research_metric_only,threshold_frozen,truth_used_by_formal_policy,truth_used_only_for_posthoc_metric,current_P2_modified,search_range_expanded,guard_id,uncertainty_metric,uncertainty_metric_role,would_exploit_counterfactual,missed_improvement_posthoc,false_improvement_posthoc,counterfactual_only,formal_policy_modified,trajectory_executed,truth_used_to_modify_formal_policy
local_pair_d0e0fd49d7c79918242e,knee_stiff__matched_linear,knee_stiff,matched_linear,2,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+1.000_p+0.00000,0,0,0,0,1,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00449801438837,0.00449801438837,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_d0e0fd49d7c79918242e,knee_stiff__matched_linear,knee_stiff,matched_linear,2,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+1.000_p+0.00000,0,0,0,0,1,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00449801438837,0.00449801438837,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.17454646833e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_78ea80bd2326960b8c1e,knee_stiff__matched_linear,knee_stiff,matched_linear,2,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k-1.000_p+0.00000,0,0,0,0,-1,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00446718793104,-0.00446718793104,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_78ea80bd2326960b8c1e,knee_stiff__matched_linear,knee_stiff,matched_linear,2,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k-1.000_p+0.00000,0,0,0,0,-1,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00446718793104,-0.00446718793104,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_78ea80bd2326960b8c1e,knee_stiff__matched_linear,knee_stiff,matched_linear,2,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k-1.000_p+0.00000,0,0,0,0,-1,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00446718793104,-0.00446718793104,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.17454646833e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_13847dc68c823f70cb6b,knee_stiff__matched_linear,knee_stiff,matched_linear,2,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+0.000_p+0.01000,0,0,0,0,0,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-8.62100324981e-05,-8.62100324982e-05,1.00004097885e-16,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_13847dc68c823f70cb6b,knee_stiff__matched_linear,knee_stiff,matched_linear,2,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+0.000_p+0.01000,0,0,0,0,0,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-8.62100324981e-05,-8.62100324982e-05,1.00004097885e-16,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_13847dc68c823f70cb6b,knee_stiff__matched_linear,knee_stiff,matched_linear,2,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+0.000_p+0.01000,0,0,0,0,0,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-8.62100324981e-05,-8.62100324982e-05,1.00004097885e-16,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.17454646833e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_85118d2950cc78947343,knee_stiff__matched_linear,knee_stiff,matched_linear,2,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+0.000_p-0.01000,0,0,0,0,0,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,8.21324931477e-05,8.21324931477e-05,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_85118d2950cc78947343,knee_stiff__matched_linear,knee_stiff,matched_linear,2,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+0.000_p-0.01000,0,0,0,0,0,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,8.21324931477e-05,8.21324931477e-05,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_85118d2950cc78947343,knee_stiff__matched_linear,knee_stiff,matched_linear,2,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+0.000_p-0.01000,0,0,0,0,0,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,8.21324931477e-05,8.21324931477e-05,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.17454646833e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_c4fdfa0bb6cdb933a8a8,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h+1.000_k+0.000_p+0.00000,0,0,0,1,0,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00148213901663,-0.00148213901663,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_c4fdfa0bb6cdb933a8a8,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h+1.000_k+0.000_p+0.00000,0,0,0,1,0,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00148213901663,-0.00148213901663,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_c4fdfa0bb6cdb933a8a8,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h+1.000_k+0.000_p+0.00000,0,0,0,1,0,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00148213901663,-0.00148213901663,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.17454646833e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_44505948c8cf8afa7c46,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h-1.000_k+0.000_p+0.00000,0,0,0,-1,0,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00149384882476,0.00149384882476,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_44505948c8cf8afa7c46,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h-1.000_k+0.000_p+0.00000,0,0,0,-1,0,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00149384882476,0.00149384882476,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_44505948c8cf8afa7c46,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h-1.000_k+0.000_p+0.00000,0,0,0,-1,0,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00149384882476,0.00149384882476,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.17454646833e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_a7e9412777783cdbe0a3,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+1.000_p+0.00000,0,0,0,0,1,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00449801438837,0.00449801438837,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_a7e9412777783cdbe0a3,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+1.000_p+0.00000,0,0,0,0,1,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00449801438837,0.00449801438837,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_a7e9412777783cdbe0a3,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+1.000_p+0.00000,0,0,0,0,1,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00449801438837,0.00449801438837,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.17454646833e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_cc816e717520683d9e39,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k-1.000_p+0.00000,0,0,0,0,-1,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00446718793104,-0.00446718793104,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_cc816e717520683d9e39,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k-1.000_p+0.00000,0,0,0,0,-1,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00446718793104,-0.00446718793104,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_cc816e717520683d9e39,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k-1.000_p+0.00000,0,0,0,0,-1,0,0,-1,0,knee,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00446718793104,-0.00446718793104,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.17454646833e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_2c319425852bb586eec4,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+0.000_p+0.01000,0,0,0,0,0,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-8.62100324981e-05,-8.62100324982e-05,1.00004097885e-16,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_2c319425852bb586eec4,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+0.000_p+0.01000,0,0,0,0,0,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-8.62100324981e-05,-8.62100324982e-05,1.00004097885e-16,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_2c319425852bb586eec4,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+0.000_p+0.01000,0,0,0,0,0,0.01,0,0,0.01,phase,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-8.62100324981e-05,-8.62100324982e-05,1.00004097885e-16,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.17454646833e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_c53642e3180cd99c284e,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+0.000_p-0.01000,0,0,0,0,0,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,8.21324931477e-05,8.21324931477e-05,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_c53642e3180cd99c284e,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+0.000_p-0.01000,0,0,0,0,0,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,8.21324931477e-05,8.21324931477e-05,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_c53642e3180cd99c284e,knee_stiff__matched_linear,knee_stiff,matched_linear,3,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+0.000_p-0.01000,0,0,0,0,0,-0.01,0,0,-0.01,phase,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,8.21324931477e-05,8.21324931477e-05,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.17454646833e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_74842ac5e05e9080c6ef,knee_stiff__matched_linear,knee_stiff,matched_linear,4,asym_h+0.000_k+0.000_p+0.00000,asym_h+1.000_k+0.000_p+0.00000,0,0,0,1,0,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00148213901663,-0.00148213901663,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_74842ac5e05e9080c6ef,knee_stiff__matched_linear,knee_stiff,matched_linear,4,asym_h+0.000_k+0.000_p+0.00000,asym_h+1.000_k+0.000_p+0.00000,0,0,0,1,0,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00148213901663,-0.00148213901663,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_74842ac5e05e9080c6ef,knee_stiff__matched_linear,knee_stiff,matched_linear,4,asym_h+0.000_k+0.000_p+0.00000,asym_h+1.000_k+0.000_p+0.00000,0,0,0,1,0,0,1,0,0,hip,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,-0.00148213901663,-0.00148213901663,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.17454646833e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_1cd541f0c9ec24f3fc5c,knee_stiff__matched_linear,knee_stiff,matched_linear,4,asym_h+0.000_k+0.000_p+0.00000,asym_h-1.000_k+0.000_p+0.00000,0,0,0,-1,0,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00149384882476,0.00149384882476,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_1cd541f0c9ec24f3fc5c,knee_stiff__matched_linear,knee_stiff,matched_linear,4,asym_h+0.000_k+0.000_p+0.00000,asym_h-1.000_k+0.000_p+0.00000,0,0,0,-1,0,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00149384882476,0.00149384882476,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_1cd541f0c9ec24f3fc5c,knee_stiff__matched_linear,knee_stiff,matched_linear,4,asym_h+0.000_k+0.000_p+0.00000,asym_h-1.000_k+0.000_p+0.00000,0,0,0,-1,0,0,-1,0,0,hip,NEGATIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00149384882476,0.00149384882476,0,True,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.17454646833e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_8101e010da0de4e64896,knee_stiff__matched_linear,knee_stiff,matched_linear,4,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+1.000_p+0.00000,0,0,0,0,1,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00449801438837,0.00449801438837,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G0_CURRENT_GLOBAL_GUARD_REPLAY,,CURRENT_P2_BEHAVIOR_REPLAY,False,False,False,False,False,False,False
local_pair_8101e010da0de4e64896,knee_stiff__matched_linear,knee_stiff,matched_linear,4,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+1.000_p+0.00000,0,0,0,0,1,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00449801438837,0.00449801438837,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G1_LOCAL_MAX_RESEARCH_METRIC,0.00170839435891,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
local_pair_8101e010da0de4e64896,knee_stiff__matched_linear,knee_stiff,matched_linear,4,asym_h+0.000_k+0.000_p+0.00000,asym_h+0.000_k+1.000_p+0.00000,0,0,0,0,1,0,0,1,0,knee,POSITIVE,4,NORMALIZED_FORMAL_GENERATOR_GRID_L1_NOT_PHYSICAL_DISTANCE,False,True,True,True,True,0.00449801438837,0.00449801438837,0,False,False,False,RETROSPECTIVE_VIRTUAL_LOCAL_PROTOCOL_PROTOTYPE_NOT_FORMAL_CALIBRATION,True,False,False,True,False,False,G2_LOCAL_P95_RESEARCH_METRIC,4.17454646833e-05,LEAVE_ONE_CASE_OUT_RESEARCH_METRIC,False,False,False,True,False,False,False
